X,Y,PA_ID,BL_ID,avg amp %BL ,avg brd %BL,avg mam %BL,avg rep %BL ,avg amp %PA,avg brd %PA,avg mam %PA,avg rep %PA,avg bior amp BL,avg bior brd BL,avg bior mam BL,avg bior rep BL,avg bior amp PA,avg bior brd PA,avg bior mam PA,avg bior rep PA
"1,861,675.31","1,280,212.16",157.00,157.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,378,216.31","944,304.19",158.00,158.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,672,269.93","1,402,128.44",159.00,159.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,616,354.59","1,005,768.97",160.00,160.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,481,731.83","879,728.79",161.00,161.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,347,823.10","1,141,689.42",162.00,162.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,682,371.82","1,271,117.82",163.00,163.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,752,196.23","943,460.45",164.00,164.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,547,469.48","831,854.14",165.00,165.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,560,594.94","831,166.17",166.00,166.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,749,796.05","934,380.66",167.00,167.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,746,293.45","929,172.22",168.00,168.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,590,211.54","840,157.75",169.00,169.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,596,392.39","845,632.87",170.00,170.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,742,329.47","911,167.88",171.00,171.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,553,046.65","832,949.42",172.00,172.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,598,060.71","847,385.11",173.00,173.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,517,593.23","823,279.39",174.00,174.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,506,301.64","834,197.79",175.00,175.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,431,507.32","876,837.54",176.00,176.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,611,558.35","857,956.80",177.00,177.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,632,474.86","871,663.79",178.00,178.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,546,734.35","830,785.77",179.00,179.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,624,175.88","863,692.10",180.00,180.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,623,395.99","864,319.22",181.00,181.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,758,484.69","974,213.77",182.00,182.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,353,434.46","1,075,109.75",183.00,183.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,726,658.89","868,059.71",184.00,184.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,716,841.15","852,309.95",185.00,185.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,592,104.06","841,626.08",186.00,186.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,601,706.60","848,440.00",187.00,187.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,604,652.03","851,110.51",188.00,188.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,603,741.59","874,017.27",189.00,189.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,715,025.18","1,246,432.35",190.00,190.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,952,887.87","1,123,427.84",191.00,191.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,614,016.68","860,212.53",192.00,192.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,595,352.00","844,688.62",193.00,193.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,520,637.08","823,926.06",194.00,194.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,949,700.12","1,170,960.11",195.00,195.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,513,354.84","823,629.46",196.00,196.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,618,106.53","860,334.05",197.00,197.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,744,044.27","912,524.83",198.00,198.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,632,027.22","869,533.76",199.00,199.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,234,415.91","1,142,021.35",200.00,200.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,657,025.43","879,990.53",201.00,201.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,255,418.04","997,162.11",202.00,202.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,386,068.13","1,146,122.46",203.00,203.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,624,118.55","863,095.36",204.00,204.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,947,197.29","1,172,901.43",205.00,205.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,770,332.66","1,275,158.95",206.00,206.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,323,325.44","1,044,435.49",207.00,207.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,689,742.08","873,608.89",208.00,208.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,244,756.32","1,032,385.15",209.00,209.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,285,440.58","1,116,347.76",210.00,210.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,611,137.45","858,705.81",211.00,211.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,386,933.91","1,144,473.10",212.00,212.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,625,179.23","864,339.90",213.00,213.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,530,166.93","821,351.28",214.00,214.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,631,348.62","868,569.16",215.00,215.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,997,467.37","1,259,431.05",216.00,216.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,528,453.03","823,292.92",217.00,217.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,706,081.13","876,531.34",218.00,218.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,593,973.30","843,441.98",219.00,219.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,578,913.01","827,067.77",220.00,220.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,532,172.03","821,611.29",221.00,221.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,756,308.25","971,641.07",222.00,222.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,268,639.18","982,043.19",223.00,223.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,760,861.64","969,125.20",224.00,224.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,562,403.57","830,923.59",225.00,225.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,600,021.97","848,158.38",226.00,226.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,213,648.56","1,104,343.67",227.00,227.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"2,256,582.41","1,505,808.14",228.00,228.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"2,483,298.23","1,438,100.29",229.00,229.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,752,350.48","1,073,548.77",230.00,230.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,651,183.62","1,503,991.59",231.00,231.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"2,156,560.89","1,458,890.03",232.00,232.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,597,403.39","916,975.10",233.00,233.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,551,762.35","1,382,900.76",234.00,234.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,606,094.97","917,692.85",235.00,235.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,319,642.56","901,175.84",236.00,236.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,224,968.05","1,237,891.52",237.00,237.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,981,982.40","1,555,874.77",238.00,238.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,357,772.80","870,970.39",239.00,239.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,361,692.36","916,132.49",240.00,240.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,687,756.79","1,413,547.71",241.00,241.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,224,766.20","1,080,778.97",242.00,242.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,826,433.36","1,638,538.57",243.00,243.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,391,680.32","993,831.81",244.00,244.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,634,030.52","942,708.38",245.00,245.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,926,336.84","1,089,921.45",246.00,246.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"2,173,662.54","1,411,837.41",247.00,247.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,466,799.47","1,000,149.88",248.00,248.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,297,412.00","897,695.31",249.00,249.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,199,106.23","1,213,410.53",250.00,250.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,459,361.48","984,555.07",251.00,251.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,886,905.81","1,137,220.36",252.00,252.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,559,547.60","883,616.11",253.00,253.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,611,804.46","1,482,011.18",254.00,254.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,327,880.08","903,584.69",255.00,255.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,972,930.27","1,626,571.29",256.00,256.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,302,938.80","904,011.48",257.00,257.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,941,460.80","1,137,520.72",258.00,258.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,978,524.18","1,432,348.65",259.00,259.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,645,853.85","1,538,584.84",260.00,260.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,303,812.01","900,478.82",261.00,261.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,827,098.32","1,086,501.25",262.00,262.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"2,155,160.42","1,395,572.72",263.00,263.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,662,958.06","1,489,683.33",264.00,264.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,966,207.28","1,003,441.09",265.00,265.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,399,447.08","893,735.86",266.00,266.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,227,039.24","1,051,906.92",267.00,267.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"2,258,186.55","1,765,206.88",268.00,268.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,873,250.03","1,241,642.72",269.00,269.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,549,584.51","969,470.09",270.00,270.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,932,542.05","1,526,424.21",271.00,271.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,425,198.26","1,046,019.79",272.00,272.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,550,923.50","1,058,145.41",273.00,273.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,224,422.65","1,080,379.32",274.00,274.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,606,256.15","1,484,237.07",275.00,275.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"2,145,671.83","1,479,053.92",276.00,276.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,591,107.68","884,586.89",277.00,277.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"2,186,621.12","1,437,765.63",278.00,278.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,439,827.91","1,039,057.77",279.00,279.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,510,000.75","991,965.16",280.00,280.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,560,369.41","902,245.82",281.00,281.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,776,420.00","1,142,860.20",282.00,282.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,647,608.90","1,052,265.19",283.00,283.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,303,498.13","903,001.35",284.00,284.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,654,724.50","919,815.02",285.00,285.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,744,961.68","1,135,356.78",286.00,286.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,588,908.36","975,902.24",287.00,287.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,320,557.01","904,850.82",288.00,288.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,801,845.90","1,091,640.88",289.00,289.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"2,022,558.76","1,248,852.44",290.00,290.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,434,816.86","867,501.59",291.00,291.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,224,642.97","1,057,367.72",292.00,292.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,980,656.81","1,296,484.13",293.00,293.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,960,740.58","1,087,606.05",294.00,294.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"2,205,902.04","1,515,613.11",295.00,295.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,562,505.37","895,553.50",296.00,296.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,560,167.76","902,940.06",297.00,297.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,430,095.00","984,239.98",298.00,298.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,526,702.34","1,026,961.59",299.00,299.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"2,239,143.90","1,447,318.84",300.00,300.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,564,494.52","889,352.55",301.00,301.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,700,377.28","1,433,136.19",302.00,302.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,590,474.37","1,477,882.26",303.00,303.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,395,377.19","993,005.95",304.00,304.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,918,712.69","1,512,373.97",305.00,305.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,526,070.34","1,024,044.66",306.00,306.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"2,278,540.03","1,742,934.72",307.00,307.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"2,004,027.44","1,453,250.69",308.00,308.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,362,453.54","931,816.07",309.00,309.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,850,421.35","1,165,004.84",310.00,310.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,806,936.91","1,099,849.73",311.00,311.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,821,712.73","1,102,045.16",312.00,312.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,622,261.70","1,024,824.18",313.00,313.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
