taxa,name,IUCN_Status,tot_area,BL_area,PA_area,BL_perc,PA_perc,Bio_Rich,avg %BL,avg %PA,avg bior BL,avg bior PA
birds,Tringa melanoleuca,LC,2.37E+11,903167318.6,8914439325,0.381144403,3.761970325,3.7,3.419,11.249,4.234,4.932
birds,Tringa semipalmata,LC,2.23E+12,25777505357,2.04E+11,1.154536098,9.143302056,3.7,3.419,11.249,4.234,4.932
birds,Tringa solitaria,LC,7.13E+11,5766884761,1.14E+11,0.808897542,15.97234735,3.7,3.419,11.249,4.234,4.932
birds,Troglodytes aedon,LC,7.24E+12,5.74E+11,7.64E+11,7.928215583,10.54977015,3.7,3.419,11.249,4.234,4.932
birds,Troglodytes troglodytes,LC,60715073617,1568344249,8312269498,2.583121711,13.69061915,3.7,3.419,11.249,4.234,4.932
birds,Turdus migratorius,LC,12180935453,224286319.9,59226061.18,1.841289782,0.486219317,3.7,3.419,11.249,4.234,4.932
birds,Tympanuchus phasianellus,LC,12027292280,89165880.16,2196626558,0.741362878,18.26368318,3.7,3.419,11.249,4.234,4.932
birds,Tyrannus tyrannus,LC,3506641000,38327389.56,298614646.7,1.092994395,8.515689136,3.7,3.419,11.249,4.234,4.932
birds,Tyrannus verticalis,LC,5.16E+11,5681898707,30094379761,1.100762019,5.830225409,3.7,3.419,11.249,4.234,4.932
birds,Tyto alba,LC,99869345234,2078874414,4147997256,2.081594116,4.153423902,3.7,3.419,11.249,4.234,4.932
birds,Uria aalge,LC,3.89E+12,92072215039,3.41E+11,2.367812667,8.759834831,3.7,3.419,11.249,4.234,4.932
birds,Uria lomvia,LC,5307623693,63710397.07,714732231.3,1.200356332,13.46614366,3.7,3.419,11.249,4.234,4.932
birds,Vermivora celata,LC,2.26E+11,6114879387,17254763264,2.703116095,7.627563087,3.7,3.419,11.249,4.234,4.932
birds,Vermivora cyanoptera,LC,5.22E+12,63831201855,5.38E+11,1.222797151,10.30842974,3.7,3.419,11.249,4.234,4.932
birds,Vermivora peregrina,LC,60707891586,69692322.51,4614575905,0.114799445,7.601278489,3.7,3.419,11.249,4.234,4.932
birds,Vermivora ruficapilla,LC,698481297.5,16805201.68,56319452.31,2.405963014,8.063129608,3.7,3.419,11.249,4.234,4.932
birds,Vireo cassinii,LC,2.10E+12,42453319742,3.09E+11,2.018801352,14.68712746,3.7,3.419,11.249,4.234,4.932
birds,Vireo flavifrons,LC,3.80E+12,68701696078,4.19E+11,1.807023032,11.02341298,3.7,3.419,11.249,4.234,4.932
birds,Vireo gilvus,LC,6645870.694,0,4043680.092,0,60.84500102,3.7,3.419,11.249,4.234,4.932
birds,Vireo griseus,LC,397574969.5,866810.9267,690842.1712,0.218024522,0.173764,3.7,3.419,11.249,4.234,4.932
birds,Vireo huttoni,LC,9301539162,78790326.38,2012511362,0.84706762,21.63632628,3.7,3.419,11.249,4.234,4.932
birds,Vireo olivaceus,LC,2.46E+11,56699308147,56545067013,23.03691311,22.97424498,3.7,3.419,11.249,4.234,4.932
birds,Vireo philadelphicus,LC,1.15E+12,2.18E+11,1.73E+11,18.98407968,15.10899226,3.7,3.419,11.249,4.234,4.932
birds,Vireo solitarius,LC,1.21E+11,867431420.3,18675180428,0.718591454,15.470762,3.7,3.419,11.249,4.234,4.932
birds,Wilsonia canadensis,LC,4.58E+11,9476731397,26674016891,2.07059736,5.828080024,3.7,3.419,11.249,4.234,4.932
birds,Wilsonia citrina,LC,2.00E+11,2092784242,49033117467,1.047292727,24.5376596,3.7,3.419,11.249,4.234,4.932
birds,Wilsonia pusilla,LC,2.53E+12,3.65E+11,2.98E+11,14.3943682,11.77275456,3.7,3.419,11.249,4.234,4.932
birds,Xanthocephalus xanthocephalus,LC,5.20E+11,11066198102,37958006178,2.128850738,7.30214015,3.7,3.419,11.249,4.234,4.932
birds,Zenaida macroura,LC,7481515113,274875298.6,297095725.3,3.674059258,3.971063626,3.7,3.419,11.249,4.234,4.932
birds,Zonotrichia albicollis,LC,2.66E+11,1991963141,16376755182,0.748556146,6.154190555,3.7,3.419,11.249,4.234,4.932
birds,Zonotrichia atricapilla,LC,1.02E+11,1701288875,11311362539,1.674695894,11.13455373,3.7,3.419,11.249,4.234,4.932
birds,Zonotrichia leucophrys,LC,5.59E+12,1.39E+11,5.84E+11,2.480461614,10.46176079,3.7,3.419,11.249,4.234,4.932
birds,Zonotrichia querula,LC,1.13E+12,6618967051,88645038574,0.585218456,7.837584357,3.7,3.419,11.249,4.234,4.932
birds,Zoothera naevia,LC,71955909113,595308936.3,10828747015,0.827324599,15.04914211,3.7,3.419,11.249,4.234,4.932
birds,Alca torda,NT,6.47E+12,1.43E+11,6.35E+11,2.211814518,9.818051502,3.7,3.419,11.249,4.234,4.932
birds,Ammodramus henslowii,NT,1.22E+12,8365628488,95899376263,0.683889927,7.839771695,3.7,3.419,11.249,4.234,4.932
birds,Ardenna grisea,NT,1.14E+11,1173725169,6817025836,1.034057814,6.00583426,3.7,3.419,11.249,4.234,4.932
birds,Brachyramphus brevirostris,NT,3.71E+12,3.01E+11,4.60E+11,8.131916125,12.41624904,3.7,3.419,11.249,4.234,4.932
birds,Calcarius ornatus,NT,3.64E+12,4.22E+11,4.15E+11,11.57776187,11.40835443,3.7,3.419,11.249,4.234,4.932
birds,Calidris canutus,NT,4.69E+12,5.22E+11,4.94E+11,11.13147751,10.53551581,3.7,3.419,11.249,4.234,4.932
birds,Calidris ferruginea,NT,4.80E+12,51784829127,4.88E+11,1.078820878,10.17515215,3.7,3.419,11.249,4.234,4.932
birds,Calidris pusilla,NT,1.49E+12,18403133537,1.80E+11,1.232308432,12.05029735,3.7,3.419,11.249,4.234,4.932
birds,Calidris subruficollis,NT,8669643047,75563473.72,1671400849,0.871586907,19.27877353,3.7,3.419,11.249,4.234,4.932
birds,Carpodacus cassinii,NT,6058120765,26001099.16,1684018052,0.429194137,27.79769697,1.19,3.419,11.249,4.234,4.932
birds,Centrocercus urophasianus,NT,47649308067,635603770.7,560792835.9,1.333920253,1.176917061,1.19,3.419,11.249,4.234,4.932
birds,Chaetura pelagica,NT,25884018623,151523366.9,4224075929,0.585393517,16.31924312,1.19,3.419,11.249,4.234,4.932
birds,Charadrius melodus,NT,88147796608,2517089142,6772689235,2.855532683,7.683333555,1.19,3.419,11.249,4.234,4.932
birds,Charadrius montanus,NT,29260103.83,0,0,0,0,1.19,3.419,11.249,4.234,4.932
birds,Colinus virginianus,NT,5.58E+11,6094244604,45281344868,1.091490745,8.109974586,1.19,3.419,11.249,4.234,4.932
birds,Contopus cooperi,NT,9.48E+11,11294910965,96740585100,1.191247554,10.20300077,1.19,3.419,11.249,4.234,4.932
birds,Gavia adamsii,NT,1.20E+11,863905858.6,3420991957,0.721699858,2.857868581,1.19,3.419,11.249,4.234,4.932
birds,Hylocichla mustelina,NT,2127024411,70358597.76,59545341.13,3.307841574,2.79946675,1.19,3.419,11.249,4.234,4.932
birds,Larus heermanni,NT,39318490010,1372284023,3190368278,3.490174782,8.114167858,1.19,3.419,11.249,4.234,4.932
birds,Melanerpes erythrocephalus,NT,1.04E+11,913654029.7,9298270444,0.881714581,8.973222207,1.19,3.419,11.249,4.234,4.932
birds,Melanitta americana,NT,35785202074,242532688.2,4884803770,0.677745756,13.65034564,1.19,3.419,11.249,4.234,4.932
birds,Pagophila eburnea,NT,4.00E+11,3210143167,30749430984,0.803297795,7.694656848,1.19,3.419,11.249,4.234,4.932
birds,Phoebastria immutabilis,NT,1.52E+11,1293985579,13923810200,0.853262514,9.181451077,1.19,3.419,11.249,4.234,4.932
birds,Phoebastria nigripes,NT,7643323771,76625222.37,385968029.3,1.002511795,5.049740674,1.19,3.419,11.249,4.234,4.932
birds,Ptychoramphus aleuticus,NT,3.03E+11,1937645648,20417634524,0.638605569,6.729205164,1.19,3.419,11.249,4.234,4.932
birds,Rallus elegans,NT,1.58E+11,1312507533,13447842911,0.830407757,8.508288745,1.19,3.419,11.249,4.234,4.932
birds,Somateria mollissima,NT,85079043367,905861506.2,7610065518,1.064729304,8.944700384,1.19,3.419,11.249,4.234,4.932
birds,Strix occidentalis,NT,3127901519,239534310.5,577693073.4,7.657987603,18.46903011,1.19,3.419,11.249,4.234,4.932
birds,Vermivora chrysoptera,NT,9230264494,95474131.67,1122233734,1.034359652,12.15819693,1.19,3.419,11.249,4.234,4.932
birds,Anthus spragueii,VU,1.97E+11,2488709024,15742809062,1.265840068,8.007315559,1.19,3.419,11.249,4.234,4.932
birds,Ardenna bulleri,VU,36731133657,506679428.1,1236523774,1.379427689,3.366418761,1.19,3.419,11.249,4.234,4.932
birds,Ardenna creatopus,VU,23444061250,434173174.9,162741818.4,1.851953765,0.694170761,1.19,3.419,11.249,4.234,4.932
birds,Catharus bicknelli,VU,1.71E+11,3155116497,15657321675,1.845250766,9.15708971,1.19,3.419,11.249,4.234,4.932
birds,Clangula hyemalis,VU,83909707099,746954066.2,2059712612,0.890187908,2.454677394,1.19,3.419,11.249,4.234,4.932
birds,Dendroica cerulea,VU,6179306491,26357975.59,444094034.6,0.426552326,7.186794104,1.19,3.419,11.249,4.234,4.932
birds,Euphagus carolinus,VU,37884009817,496732830.6,300903740.4,1.311193913,0.794276376,1.19,3.419,11.249,4.234,4.932
birds,Fratercula arctica,VU,64928276431,1444878316,3296637143,2.225345252,5.077352002,1.19,3.419,11.249,4.234,4.932
birds,Phoebastria albatrus,VU,6.63E+11,5671105392,52438619161,0.85538227,7.909404252,1.19,3.419,11.249,4.234,4.932
birds,Rissa brevirostris,VU,52656381033,203466766,7338435702,0.386404766,13.93646042,1.19,3.419,11.249,4.234,4.932
birds,Synthliboramphus scrippsi,VU,91815655429,798969853.9,2389674154,0.870189131,2.602687029,1.19,3.419,11.249,4.234,4.932
mammals,Marmota vancouverensis,CR,1.40E+11,452964506.1,29741737818,0.323207499,21.22186741,1.65,3.447,13.420,4.440,3.674
mammals,Enhydra lutris,EN,4.40E+11,9251814585,19222786355,2.104317478,4.372206656,1.65,3.447,13.420,4.440,3.674
mammals,Myotis sodalis,EN,8.84E+11,6456425000,1.37E+11,0.730042653,15.49026944,1.65,3.447,13.420,4.440,3.674
mammals,Alces alces,LC,17620266270,756170.8122,460815916.9,0.004291483,2.615260802,1.65,3.447,13.420,4.440,3.674
mammals,Antilocapra americana,LC,6.75E+12,1.46E+11,6.72E+11,2.168337674,9.967775182,4.98,3.447,13.420,4.440,3.674
mammals,Antrozous pallidus,LC,3.40E+11,6488319735,34798279357,1.906312713,10.22397246,4.98,3.447,13.420,4.440,3.674
mammals,Aplodontia rufa,LC,2.87E+12,27043765519,3.27E+11,0.940727263,11.38476509,4.98,3.447,13.420,4.440,3.674
mammals,Blarina brevicauda,LC,7.84E+11,7506072221,74866713438,0.957091056,9.546172717,4.98,3.447,13.420,4.440,3.674
mammals,Canis latrans,LC,1.29E+12,12159302835,2.06E+11,0.944725822,16.0392629,4.98,3.447,13.420,4.440,3.674
mammals,Canis lupus,LC,5.16E+12,85364484849,5.25E+11,1.655594554,10.18676881,4.98,3.447,13.420,4.440,3.674
mammals,Castor canadensis,LC,2.72E+11,4514502058,23120862261,1.657793704,8.490331691,4.98,3.447,13.420,4.440,3.674
mammals,Cervus canadensis,LC,1.11E+12,2.37E+11,1.62E+11,21.43725607,14.65706875,4.98,3.447,13.420,4.440,3.674
mammals,Condylura cristata,LC,1.90E+12,16435307879,1.74E+11,0.863125989,9.160429394,4.98,3.447,13.420,4.440,3.674
mammals,Corynorhinus townsendii,LC,19463315736,4462394163,916215300.1,22.9272043,4.707395762,4.98,3.447,13.420,4.440,3.674
mammals,Cryptotis parva,LC,5.41E+11,6196427038,92844994708,1.144994683,17.15618123,4.98,3.447,13.420,4.440,3.674
mammals,Cynomys ludovicianus,LC,5.00E+12,91961675936,4.84E+11,1.84023737,9.678024187,4.98,3.447,13.420,4.440,3.674
mammals,Dicrostonyx groenlandicus,LC,6.13E+11,5293997206,1.30E+11,0.862952194,21.13411674,4.98,3.447,13.420,4.440,3.674
mammals,Dicrostonyx hudsonius,LC,6.48E+11,5711159524,96142890096,0.880913721,14.8294914,4.98,3.447,13.420,4.440,3.674
mammals,Dicrostonyx nunatakensis,LC,1.04E+12,2.34E+11,1.43E+11,22.48274073,13.69258135,4.98,3.447,13.420,4.440,3.674
mammals,Dicrostonyx richardsoni,LC,2.49E+11,2393681505,28273136061,0.961986216,11.3625673,4.98,3.447,13.420,4.440,3.674
mammals,Didelphis virginiana,LC,2.28E+11,812868156.2,49413761455,0.356651939,21.68065474,4.98,3.447,13.420,4.440,3.674
mammals,Dipodomys ordii,LC,9.40E+11,17798003213,1.48E+11,1.893852222,15.73661077,4.98,3.447,13.420,4.440,3.674
mammals,Eptesicus fuscus,LC,4.93E+12,56528099035,5.20E+11,1.146162794,10.55026207,4.98,3.447,13.420,4.440,3.674
mammals,Erethizon dorsatum,LC,11838150776,13243095.5,2032243490,0.111867941,17.16689987,4.98,3.447,13.420,4.440,3.674
mammals,Euderma maculatum,LC,277334198.2,0,1669158.242,0,0.601858066,4.98,3.447,13.420,4.440,3.674
mammals,Geomys bursarius,LC,5.19E+12,4.91E+11,5.49E+11,9.467210986,10.56965273,4.98,3.447,13.420,4.440,3.674
mammals,Glaucomys sabrinus,LC,611933001.2,5592048.736,280989989.3,0.913833496,45.91842387,4.98,3.447,13.420,4.440,3.674
mammals,Glaucomys volans,LC,1149359111,21450819.74,396004167.9,1.866328768,34.45434626,4.98,3.447,13.420,4.440,3.674
mammals,Gulo gulo,LC,20303583054,3244343273,1753723860,15.97916616,8.637509228,4.98,3.447,13.420,4.440,3.674
mammals,Lasionycteris noctivagans,LC,1.10E+12,16865027519,88618486158,1.526634988,8.021812084,4.98,3.447,13.420,4.440,3.674
mammals,Lasiurus blossevillii,LC,73301489311,79388840.72,7891870565,0.10830454,10.76631681,4.98,3.447,13.420,4.440,3.674
mammals,Lasiurus borealis,LC,6.52E+12,3.10E+11,6.44E+11,4.760458606,9.877921349,4.98,3.447,13.420,4.440,3.674
mammals,Lasiurus cinereus,LC,1.31E+12,1.71E+11,1.65E+11,13.07950507,12.64103595,4.98,3.447,13.420,4.440,3.674
mammals,Lemmiscus curtatus,LC,20661257633,525730245.6,2536073979,2.544521998,12.27453829,4.98,3.447,13.420,4.440,3.674
mammals,Lemmus trimucronatus,LC,5.26E+12,97730894809,5.40E+11,1.856561588,10.24974003,4.98,3.447,13.420,4.440,3.674
mammals,Lepus americanus,LC,1.22E+12,42880699943,1.49E+11,3.508018604,12.21846428,4.98,3.447,13.420,4.440,3.674
mammals,Lepus arcticus,LC,2.21E+12,29523852361,2.54E+11,1.336055549,11.49747976,4.98,3.447,13.420,4.440,3.674
mammals,Lepus townsendii,LC,95151200027,46594613998,16519728760,48.96902402,17.36155588,4.98,3.447,13.420,4.440,3.674
mammals,Lontra canadensis,LC,1.09E+12,37041321698,1.13E+11,3.384940412,10.32732448,4.98,3.447,13.420,4.440,3.674
mammals,Lynx canadensis,LC,4.38E+12,93510998081,3.80E+11,2.134185495,8.669687182,4.98,3.447,13.420,4.440,3.674
mammals,Lynx rufus,LC,5.70E+12,86457847066,6.17E+11,1.516587406,10.81887976,4.98,3.447,13.420,4.440,3.674
mammals,Marmota broweri,LC,6.31E+11,5628399833,50114239850,0.891972864,7.941962791,4.98,3.447,13.420,4.440,3.674
mammals,Marmota caligata,LC,3.06E+12,28966738005,2.64E+11,0.947630422,8.63825413,4.98,3.447,13.420,4.440,3.674
mammals,Marmota flaviventris,LC,2.54E+12,25427462661,2.65E+11,1.000551705,10.41350849,4.98,3.447,13.420,4.440,3.674
mammals,Marmota monax,LC,6901842129,25301732.72,242718151.7,0.366593907,3.516715496,4.98,3.447,13.420,4.440,3.674
mammals,Martes americana,LC,2270943001,0,2246026573,0,98.90281582,4.98,3.447,13.420,4.440,3.674
mammals,Martes pennanti,LC,1.43E+12,40019908401,2.15E+11,2.804725793,15.07480345,4.98,3.447,13.420,4.440,3.674
mammals,Mephitis mephitis,LC,1.88E+12,22139565092,1.71E+11,1.18028787,9.128639026,4.98,3.447,13.420,4.440,3.674
mammals,Microtus chrotorrhinus,LC,40852393379,448832078.3,246343502.4,1.098667768,0.60300874,4.98,3.447,13.420,4.440,3.674
mammals,Microtus longicaudus,LC,5.79E+12,1.03E+11,6.03E+11,1.78026459,10.40915365,4.98,3.447,13.420,4.440,3.674
mammals,Microtus miurus,LC,7.91E+11,5208270314,79149914486,0.658308908,10.00429905,4.98,3.447,13.420,4.440,3.674
mammals,Microtus montanus,LC,4.32E+12,41433807936,4.76E+11,0.958499068,11.00007612,4.98,3.447,13.420,4.440,3.674
mammals,Microtus ochrogaster,LC,1.26E+11,37021787288,12211934276,29.31364572,9.66934179,4.98,3.447,13.420,4.440,3.674
mammals,Microtus oeconomus,LC,6.51E+11,8384639568,1.07E+11,1.287205706,16.3991401,4.98,3.447,13.420,4.440,3.674
mammals,Microtus oregoni,LC,5.93E+12,1.66E+11,5.93E+11,2.790353431,9.987589945,4.98,3.447,13.420,4.440,3.674
mammals,Microtus pennsylvanicus,LC,3.53E+11,1004638204,83084502878,0.284526663,23.53061656,4.98,3.447,13.420,4.440,3.674
mammals,Microtus pinetorum,LC,7.99E+12,3.40E+11,8.52E+11,4.25292415,10.66869189,4.98,3.447,13.420,4.440,3.674
mammals,Microtus richardsoni,LC,4.73E+12,1.97E+11,5.23E+11,4.168577169,11.05675595,4.98,3.447,13.420,4.440,3.674
mammals,Microtus townsendii,LC,2.18E+11,2869975907,30918320731,1.314113851,14.1569807,4.98,3.447,13.420,4.440,3.674
mammals,Microtus xanthognathus,LC,5.27E+11,6673208702,39958509160,1.266097283,7.581264445,4.98,3.447,13.420,4.440,3.674
mammals,Mustela erminea,LC,2.60E+11,316199456.9,19307196614,0.121758193,7.434577533,4.98,3.447,13.420,4.440,3.674
mammals,Mustela frenata,LC,20368143731,189646594.1,3805928553,0.931094147,18.68569175,4.98,3.447,13.420,4.440,3.674
mammals,Mustela nivalis,LC,4348732582,87848648.45,863337039.7,2.020097736,19.85261276,4.98,3.447,13.420,4.440,3.674
mammals,Myodes gapperi,LC,4.12E+12,5.25E+11,4.49E+11,12.74162094,10.88400358,4.98,3.447,13.420,4.440,3.674
mammals,Myodes rutilus,LC,1.67E+12,19671495171,1.49E+11,1.177907906,8.904694629,4.98,3.447,13.420,4.440,3.674
mammals,Myotis californicus,LC,2.96E+11,5587586691,39806027503,1.890863287,13.47053033,4.98,3.447,13.420,4.440,3.674
mammals,Myotis ciliolabrum,LC,1122837.932,0,1122837.932,0,100,4.98,3.447,13.420,4.440,3.674
mammals,Myotis evotis,LC,1163698.187,0,1122837.932,0,96.48875839,4.98,3.447,13.420,4.440,3.674
mammals,Myotis keenii,LC,10725257.5,194228.9627,8930057.202,1.810949179,83.26193752,4.98,3.447,13.420,4.440,3.674
mammals,Myotis leibii,LC,2.45E+12,32318291041,2.89E+11,1.317585062,11.78157041,4.98,3.447,13.420,4.440,3.674
mammals,Myotis lucifugus,LC,4.86E+12,61277689217,4.77E+11,1.261612507,9.820844262,4.98,3.447,13.420,4.440,3.674
mammals,Myotis melanorhinus,LC,5.84E+12,1.97E+11,5.89E+11,3.377836026,10.07592771,4.98,3.447,13.420,4.440,3.674
mammals,Myotis septentrionalis,LC,6.64E+12,1.65E+11,6.69E+11,2.491221646,10.07473716,4.98,3.447,13.420,4.440,3.674
mammals,Myotis thysanodes,LC,8.34E+11,13772209050,73669248570,1.65143017,8.833704111,4.98,3.447,13.420,4.440,3.674
mammals,Myotis volans,LC,5.70E+11,10848260568,50423722009,1.904384302,8.85175499,4.98,3.447,13.420,4.440,3.674
mammals,Myotis yumanensis,LC,1.65E+12,12255862424,2.15E+11,0.744763409,13.09036865,4.98,3.447,13.420,4.440,3.674
mammals,Napaeozapus insignis,LC,2.93E+11,2906154124,20686893378,0.992644884,7.065949704,4.98,3.447,13.420,4.440,3.674
mammals,Neotamias amoenus,LC,10850331855,685659696.2,975491472,6.319250925,8.990429832,4.98,3.447,13.420,4.440,3.674
mammals,Neotamias minimus,LC,2.78E+12,4.78E+11,2.80E+11,17.17955207,10.05655496,4.98,3.447,13.420,4.440,3.674
mammals,Neotamias ruficaudus,LC,1.26E+12,2.29E+11,1.68E+11,18.14527531,13.32713339,4.98,3.447,13.420,4.440,3.674
mammals,Neotamias townsendii,LC,1.12E+12,17525141300,97069369682,1.569514708,8.693328107,4.98,3.447,13.420,4.440,3.674
mammals,Neotoma cinerea,LC,3.14E+12,32492760038,2.88E+11,1.035806081,9.185904377,4.98,3.447,13.420,4.440,3.674
mammals,Neovison vison,LC,1.17E+11,965589110.6,2318087533,0.825707266,1.982273514,4.98,3.447,13.420,4.440,3.674
mammals,Neurotrichus gibbsii,LC,4.93E+12,73808744573,5.12E+11,1.49780047,10.38796311,4.98,3.447,13.420,4.440,3.674
mammals,Nycticeius humeralis,LC,3886367578,58450982.49,873953989,1.504000363,22.48768217,4.98,3.447,13.420,4.440,3.674
mammals,Ochotona collaris,LC,24819460693,448818364.4,115667399.3,1.808332461,0.466035103,4.98,3.447,13.420,4.440,3.674
mammals,Ochotona princeps,LC,1.51E+12,18912286880,15817225685,1.253451003,1.048319408,4.98,3.447,13.420,4.440,3.674
mammals,Odocoileus hemionus,LC,3.51E+11,4493488481,22869166826,1.281160769,6.520341488,4.98,3.447,13.420,4.440,3.674
mammals,Odocoileus virginianus,LC,6.33E+12,1.16E+11,6.33E+11,1.825972582,9.989884583,4.98,3.447,13.420,4.440,3.674
mammals,Ondatra zibethicus,LC,18980689468,2778185632,2421384855,14.63690577,12.75709641,4.98,3.447,13.420,4.440,3.674
mammals,Onychomys leucogaster,LC,2.13E+11,2966978492,19984096555,1.394977889,9.395879646,4.98,3.447,13.420,4.440,3.674
mammals,Oreamnos americanus,LC,3.38E+11,4081708954,70071811046,1.206500386,20.71232124,4.98,3.447,13.420,4.440,3.674
mammals,Ovibos moschatus,LC,2.24E+12,1.29E+11,2.36E+11,5.724309957,10.51564054,4.98,3.447,13.420,4.440,3.674
mammals,Ovis canadensis,LC,9.87E+11,5859723452,77011178369,0.593452363,7.799423668,4.98,3.447,13.420,4.440,3.674
mammals,Ovis dalli,LC,2.52E+12,20482402391,2.26E+11,0.812542443,8.963477219,4.98,3.447,13.420,4.440,3.674
mammals,Parascalops breweri,LC,1.79E+12,37425862642,1.86E+11,2.089517996,10.35865444,4.98,3.447,13.420,4.440,3.674
mammals,Perognathus fasciatus,LC,4.70E+12,2.82E+11,4.60E+11,5.997761544,9.780131398,4.98,3.447,13.420,4.440,3.674
mammals,Perognathus parvus,LC,8.17E+11,12566203666,1.22E+11,1.537663657,14.94605058,4.98,3.447,13.420,4.440,3.674
mammals,Peromyscus keeni,LC,2.22E+12,25210237969,2.41E+11,1.136676693,10.86469706,4.98,3.447,13.420,4.440,3.674
mammals,Peromyscus leucopus,LC,5.23E+12,96665666594,5.37E+11,1.849509888,10.27059661,4.98,3.447,13.420,4.440,3.674
mammals,Peromyscus maniculatus,LC,1.61E+11,1673839337,12685429061,1.040049606,7.882163602,4.98,3.447,13.420,4.440,3.674
mammals,Phenacomys intermedius,LC,4.17E+12,1.00E+11,4.54E+11,2.404956435,10.88295149,4.98,3.447,13.420,4.440,3.674
mammals,Phenacomys ungava,LC,50089364617,1037945392,7485663457,2.07218718,14.94461652,4.98,3.447,13.420,4.440,3.674
mammals,Pipistrellus subflavus,LC,29443314849,266660848.2,3958670742,0.905675361,13.44505794,4.98,3.447,13.420,4.440,3.674
mammals,Procyon lotor,LC,32165250761,531929051.9,155751462.4,1.65373824,0.484222752,4.98,3.447,13.420,4.440,3.674
mammals,Puma concolor,LC,2.21E+12,19756700122,1.86E+11,0.895343782,8.443387846,4.98,3.447,13.420,4.440,3.674
mammals,Reithrodontomys megalotis,LC,1.77E+12,92648742017,2.56E+11,5.222203897,14.4410623,4.98,3.447,13.420,4.440,3.674
mammals,Scalopus aquaticus,LC,8.40E+12,5.28E+11,9.30E+11,6.285070571,11.06933936,3.7,3.447,13.420,4.440,3.674
mammals,Scapanus orarius,LC,6.71E+12,1.63E+11,6.82E+11,2.423284602,10.16343318,3.7,3.447,13.420,4.440,3.674
mammals,Scapanus townsendii,LC,4.85E+11,5508969996,82405419348,1.136519763,17.000526,3.7,3.447,13.420,4.440,3.674
mammals,Sciurus carolinensis,LC,2.08E+12,10832702307,1.78E+11,0.52119936,8.5701511,3.7,3.447,13.420,4.440,3.674
mammals,Sciurus niger,LC,1.67E+11,2006731713,17205584720,1.203246513,10.31655586,3.7,3.447,13.420,4.440,3.674
mammals,Sorex arcticus,LC,6.02E+12,1.44E+11,5.61E+11,2.386802897,9.309890467,3.7,3.447,13.420,4.440,3.674
mammals,Sorex bendirii,LC,3.06E+11,1133701965,16289337700,0.370366395,5.321524946,3.7,3.447,13.420,4.440,3.674
mammals,Sorex cinereus,LC,6.40E+12,5.42E+11,6.97E+11,8.461423982,10.89066812,3.7,3.447,13.420,4.440,3.674
mammals,Sorex dispar,LC,2.71E+12,29451137966,3.18E+11,1.085418924,11.73711315,3.7,3.447,13.420,4.440,3.674
mammals,Sorex fumeus,LC,1.33E+11,2377913613,15450495691,1.788326803,11.6196549,3.7,3.447,13.420,4.440,3.674
mammals,Sorex haydeni,LC,2.75E+11,1278678111,10024805395,0.464872919,3.644592415,3.7,3.447,13.420,4.440,3.674
mammals,Sorex hoyi,LC,5.39E+12,1.04E+11,5.40E+11,1.927656742,10.01722764,3.7,3.447,13.420,4.440,3.674
mammals,Sorex maritimensis,LC,2.26E+11,3102433558,19566491800,1.374187893,8.666756478,3.7,3.447,13.420,4.440,3.674
mammals,Sorex merriami,LC,3.41E+12,5.29E+11,3.67E+11,15.53414493,10.77813383,3.7,3.447,13.420,4.440,3.674
mammals,Sorex monticolus,LC,6.68E+12,1.64E+11,6.51E+11,2.457749332,9.745484694,3.7,3.447,13.420,4.440,3.674
mammals,Sorex palustris,LC,3.21E+12,4.51E+11,3.55E+11,14.04893406,11.06450575,3.7,3.447,13.420,4.440,3.674
mammals,Sorex preblei,LC,6.92E+11,14473825066,57776655973,2.092196197,8.351634718,3.7,3.447,13.420,4.440,3.674
mammals,Sorex rohweri,LC,9.66E+12,6.13E+11,9.91E+11,6.342969392,10.25911756,3.7,3.447,13.420,4.440,3.674
mammals,Sorex trowbridgii,LC,6.56E+12,2.25E+11,6.34E+11,3.425384876,9.663621829,3.7,3.447,13.420,4.440,3.674
mammals,Sorex tundrensis,LC,1.14E+12,9539482836,1.12E+11,0.836655563,9.800718844,3.7,3.447,13.420,4.440,3.674
mammals,Sorex ugyunak,LC,3551445589,95222774.81,230320755.2,2.681239862,6.485267744,3.7,3.447,13.420,4.440,3.674
mammals,Sorex vagrans,LC,1.27E+12,45790649933,2.15E+11,3.605875511,16.89511031,3.7,3.447,13.420,4.440,3.674
mammals,Spermophilus columbianus,LC,4.12E+12,35194698214,4.18E+11,0.854651037,10.14897905,3.7,3.447,13.420,4.440,3.674
mammals,Spermophilus franklinii,LC,1.03E+12,4505880544,86188909334,0.436477249,8.348978106,3.7,3.447,13.420,4.440,3.674
mammals,Spermophilus lateralis,LC,1.50E+12,40947222040,2.39E+11,2.731874263,15.96582811,3.7,3.447,13.420,4.440,3.674
mammals,Spermophilus parryii,LC,5.54E+11,51302501244,76326102788,9.252366869,13.76535427,3.7,3.447,13.420,4.440,3.674
mammals,Spermophilus richardsonii,LC,56128174795,1389270254,2813316439,2.475174472,5.012307009,3.7,3.447,13.420,4.440,3.674
mammals,Spermophilus saturatus,LC,5.38E+11,10603222346,40132267039,1.970416268,7.457852835,3.7,3.447,13.420,4.440,3.674
