X,Y,Area_ha,Geometry,BL_ID,avg amp %BL ,avg brd %BL,avg mam %BL,avg rep %BL ,avg amp %PA,avg brd %PA,avg mam %PA,avg rep %PA,avg bior amp BL,avg bior brd BL,avg bior mam BL,avg bior rep BL,avg bior amp PA,avg bior brd PA,avg bior mam PA,avg bior rep PA
"619,225.62","1,011,126.14",236.71,MultiPolygon,434,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-431,268.18","1,160,811.11",64.18,Polygon,435,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,849,627.49","1,841,113.11",16.19,Polygon,436,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,998,713.94","1,325,598.18",0.91,MultiPolygon,437,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,943,145.65","1,433,589.25",11.67,MultiPolygon,438,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-752,577.76","1,496,564.58","2,204.92",MultiPolygon,439.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-472,658.04","1,163,924.68",129.49,MultiPolygon,440,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,906,267.37","1,457,140.36",0.91,Polygon,441,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-797,768.38","1,534,756.74",362.59,MultiPolygon,442,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"143,231.19","947,581.47",3.27,Polygon,443,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"2,371,776.30","1,055,930.77",31.17,Polygon,444,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-2,075,397.33","1,657,111.60",0.9,Polygon,445,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-2,238,697.15","2,165,119.54",278.55,MultiPolygon,446,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-443,898.85","1,200,722.43",450.72,MultiPolygon,447,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,261,353.93","703,876.65",3.55,MultiPolygon,448,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,781,165.49","1,461,438.32",9.45,MultiPolygon,449,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-574,707.99","1,726,530.69",159.84,MultiPolygon,450,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,862,110.17","2,092,430.50",253.21,Polygon,451,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,531,676.72","1,190,344.71",927.39,Polygon,452,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-510,265.22","1,221,053.72",64.65,Polygon,453,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-112,701.17","1,617,367.89",680.5,MultiPolygon,454,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-442,258.55","1,194,218.83",65.92,Polygon,455,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,907,245.10","2,161,508.42",4.36,Polygon,456,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-565,662.82","1,274,557.43",399.7,MultiPolygon,457,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,783,910.63","1,420,695.65",65.8,Polygon,458,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,849,418.56","1,750,320.88",81,MultiPolygon,459,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-2,004,547.30","1,574,096.20",5.66,MultiPolygon,460,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,941,037.70","2,164,095.00",261.46,MultiPolygon,461,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,458,811.36","2,401,724.24",11.55,Polygon,462,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,981,288.81","1,416,351.00",109.51,Polygon,463,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-508,203.66","1,220,814.40",121.31,Polygon,464,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,825,555.10","2,181,008.76",195.15,Polygon,465,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-501,445.93","1,187,265.30",129.76,Polygon,466,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,778,607.47","1,467,740.35",120.97,Polygon,467,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,770,716.27","1,554,184.36",452.86,Polygon,468,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-294,925.87","1,175,153.33",40.66,Polygon,469,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,718,703.16","1,538,914.50",31.3,MultiPolygon,470,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-442,816.37","1,167,971.93",127.83,MultiPolygon,471,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,959,509.06","2,534,312.58",19.55,Polygon,472,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-811,663.04","1,538,580.11",896.98,MultiPolygon,473,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-859,818.48","1,464,372.73",387.33,MultiPolygon,474,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,902,890.33","1,396,819.29",81.69,Polygon,475,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,513,246.00","2,306,983.21",379.61,Polygon,476,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-245,648.58","1,742,559.59",717.16,Polygon,477,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,751,480.73","1,498,485.81",12.28,Polygon,478,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,902,743.16","1,977,158.80",83.83,Polygon,479,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-48,889.51","1,575,113.54",3.5,Polygon,480,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,865,113.78","1,766,950.73",64.78,Polygon,481,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,780,988.91","1,490,852.96",59.88,Polygon,482,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-2,127,974.24","1,927,781.20",11.57,Polygon,483,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-709,908.07","1,480,187.92",257.36,Polygon,484,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,984,416.32","1,404,317.55",97.64,MultiPolygon,485,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-2,155,633.89","1,942,440.60",230.69,Polygon,486,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-2,102,983.09","1,850,452.64",0.8,Polygon,487,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,847,529.24","1,457,561.50",218.14,MultiPolygon,488,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-558,090.94","1,269,609.90",192.85,Polygon,489,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,795,722.60","1,998,853.05",4.56,Polygon,490,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"716,729.24","995,600.57",332.91,MultiPolygon,491,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-924,309.73","1,498,648.18",64.94,Polygon,492,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-405,785.29","1,136,168.62",64.74,Polygon,493,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,749,169.83","1,466,304.71",982.28,Polygon,494,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-43,672.71","1,569,346.75",7.18,Polygon,495,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"562,021.79","1,310,331.97","25,900.66",Polygon,496.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-507,106.56","1,219,881.04",64.87,Polygon,497,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,849,920.98","1,361,269.52",19.39,MultiPolygon,498,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,745,434.55","1,640,277.02",121.49,Polygon,499,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-808,421.15","1,533,895.95",64.8,Polygon,500,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-285,867.79","1,183,318.63",428.64,MultiPolygon,501,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,825,414.11","1,668,910.11",72.9,Polygon,502,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,913,255.32","2,110,894.48",530.8,MultiPolygon,503,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-463,403.11","1,170,749.33",128.62,MultiPolygon,504,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"99,195.84","1,003,961.45",473.95,MultiPolygon,505,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,786,819.88","1,424,184.05",121.18,MultiPolygon,506,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-2,062,362.29","1,689,977.71",126.53,MultiPolygon,507,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,005,104.95","1,737,077.84","6,146.05",MultiPolygon,508.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-2,027,738.44","1,599,480.81",39.57,MultiPolygon,509,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-452,182.20","1,193,925.88",133.06,Polygon,510,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-872,078.34","1,476,586.94",319.89,MultiPolygon,511,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,815,623.80","1,673,284.97",194.44,Polygon,512,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-837,846.51","1,443,339.44",387,MultiPolygon,513,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,272,345.35","2,295,327.51","12,348.08",Polygon,514.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"131,864.72","1,530,584.42","1,575.29",Polygon,515.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-2,085,588.78","1,656,081.16",9.7,MultiPolygon,516,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-2,121,200.34","1,747,971.19",126.63,MultiPolygon,517,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-797,076.29","1,537,610.05",64.39,MultiPolygon,518,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-2,063,865.88","1,434,935.01",2.91,Polygon,519,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"65,335.34","1,057,454.62","3,564.72",Polygon,520.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-818,481.86","1,541,555.46",64.46,Polygon,521,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-439,722.71","1,166,446.83",63.97,Polygon,522,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,717,299.68","1,421,153.54","1,773.28",Polygon,523.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,826,294.91","1,521,407.88",179.88,MultiPolygon,524,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-494,313.05","1,099,306.90",128.12,Polygon,525,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-472,442.43","1,188,358.93",28.12,MultiPolygon,526,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"2,189,716.37","1,662,518.12","2,886.10",MultiPolygon,527.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"114,777.24","984,734.47","1,098.14",Polygon,528.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-2,097,246.33","2,034,365.51",0.1,Polygon,529,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-2,089,603.53","2,139,925.19",33.96,Polygon,530,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,785,306.23","1,444,627.73",20.23,MultiPolygon,531,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-811,579.29","1,563,998.07",128.59,Polygon,532,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,906,746.09","1,456,246.81",1.63,Polygon,533,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-2,137,577.51","1,837,948.56",67.64,Polygon,534,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,982,053.15","1,495,157.92",24.45,Polygon,535,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,776,144.85","2,010,352.02",0.41,Polygon,536,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"64,264.61","1,585,750.15",203.61,Polygon,537,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-142,130.15","2,076,785.53",211.97,Polygon,538,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-543,637.78","1,296,324.74",125.79,MultiPolygon,539,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-2,126,041.44","1,580,082.33",17.24,Polygon,540,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-2,085,777.68","1,683,738.18",3.92,Polygon,541,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-2,099,138.52","1,469,416.08",1.42,Polygon,542,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-356,518.32","1,067,152.82","1,023.74",MultiPolygon,543.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,742,381.54","1,742,324.95",40.5,Polygon,544,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-512,938.24","1,110,361.77",46.28,Polygon,545,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-903,090.64","1,689,909.57",67.34,MultiPolygon,546,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-430,209.82","1,163,160.45",127.26,MultiPolygon,547,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,760,480.73","1,526,479.31",43.84,MultiPolygon,548,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,795,604.70","1,391,742.89",5.58,MultiPolygon,549,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,908,917.97","2,075,383.57",128.1,Polygon,550,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-2,067,306.60","2,049,643.80",4.26,Polygon,551,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-912,824.57","1,923,703.68",14.42,Polygon,552,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-400,065.72","1,235,343.48",64.66,Polygon,553,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,785,026.03","1,447,600.20",5.06,MultiPolygon,554,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-764,983.29","1,474,452.65",128.51,MultiPolygon,555,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,796,983.25","1,525,310.88",12.85,Polygon,556,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-514,953.97","1,392,264.46",64.89,Polygon,557,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-820,867.59","1,472,416.33",88.34,MultiPolygon,558,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-442,321.90","1,168,956.73",502.14,MultiPolygon,559,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-41,610.53","1,563,022.96",6.8,Polygon,560,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,803,804.69","1,807,728.29",64.74,Polygon,561,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-810,978.70","1,528,977.40",129.57,Polygon,562,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,794,764.56","1,526,308.87",46.69,Polygon,563,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-514,012.50","1,184,063.86",302.35,MultiPolygon,564,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-284,023.05","1,519,206.42",299.46,Polygon,565,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-2,263,272.60","2,129,335.20",78.57,Polygon,566,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,756,335.33","1,881,246.54",47.67,MultiPolygon,567,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-2,060,148.00","1,386,568.99",38.92,Polygon,568,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-393,930.74","1,713,282.59",92.93,Polygon,569,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,969,730.97","1,411,683.57",0.54,Polygon,570,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,153,590.12","2,028,750.16",259.58,Polygon,571,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,747,708.52","1,645,118.36",72.95,Polygon,572,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-519,017.87","1,332,985.85",58.42,Polygon,573,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-2,141,493.58","1,915,680.24",2.9,Polygon,574,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,796,382.55","1,390,912.30",0.73,Polygon,575,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"41,962.26","1,644,151.71","4,970.65",MultiPolygon,576.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-360,451.81","1,541,402.18",658.2,MultiPolygon,577,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-428,002.10","1,169,475.71",65.08,Polygon,578,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-2,160,753.51","1,590,411.57",63.37,Polygon,579,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,941,141.90","1,477,682.61",1.27,Polygon,580,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"-1,834,896.72","1,361,190.85",8.6,Polygon,581,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
