CSD Code / Code de la SDR 2016,CSD Name / Nom de la SDR 2016,Census Population / Population de recensement 2016,Income / Revenu 2016,Education / Scolarité 2016,Housing / Logement 2016,Labour Force Activity / Activité sur le marché du travail 2016,CWB / IBC 2016,Community Type / Type de communauté 2016
5935803,Tsinstikeptum 10,1416,77,59,95,83,79,First Nations Community / Communauté des Premières Nations
5937005,Lumby,1833,73,54,96,82,76,Non-Indigenous Community / Communauté non-Autochtone
5937010,Coldstream,10648,84,69,98,86,84,Non-Indigenous Community / Communauté non-Autochtone
5937014,Vernon,40116,77,62,96,85,80,Non-Indigenous Community / Communauté non-Autochtone
5937017,North Okanagan B,3203,76,62,97,86,80,Non-Indigenous Community / Communauté non-Autochtone
5937021,North Okanagan C,3870,81,66,97,87,83,Non-Indigenous Community / Communauté non-Autochtone
5937022,North Okanagan D,2672,73,57,94,81,77,Non-Indigenous Community / Communauté non-Autochtone
5937023,North Okanagan E,1010,64,54,95,72,71,Non-Indigenous Community / Communauté non-Autochtone
5937024,Spallumcheen,5106,75,60,95,86,79,Non-Indigenous Community / Communauté non-Autochtone
5937028,Armstrong,5114,74,58,97,85,79,Non-Indigenous Community / Communauté non-Autochtone
5937033,Enderby,2964,70,55,96,83,76,Non-Indigenous Community / Communauté non-Autochtone
5937041,North Okanagan F,4000,74,59,94,85,78,Non-Indigenous Community / Communauté non-Autochtone
5937801,Okanagan (Part) 1,2869,73,56,95,77,75,First Nations Community / Communauté des Premières Nations
5937802,Enderby 2,316,55,48,76,67,61,First Nations Community / Communauté des Premières Nations
5937803,Priest's Valley 6,628,75,49,97,81,75,First Nations Community / Communauté des Premières Nations
5937805,Harris 3,5,,,,,,First Nations Community / Communauté des Premières Nations
5939007,Golden,3708,78,62,96,87,81,Non-Indigenous Community / Communauté non-Autochtone
5939011,Columbia-Shuswap A,3148,79,64,94,84,80,Non-Indigenous Community / Communauté non-Autochtone
5939019,Revelstoke,7547,78,65,96,87,82,Non-Indigenous Community / Communauté non-Autochtone
5939023,Columbia-Shuswap B,598,76,61,93,88,80,Non-Indigenous Community / Communauté non-Autochtone
5939032,Salmon Arm,17706,78,64,96,86,81,Non-Indigenous Community / Communauté non-Autochtone
5939037,Columbia-Shuswap C,7921,78,60,96,79,78,Non-Indigenous Community / Communauté non-Autochtone
5939039,Columbia-Shuswap D,4044,73,54,93,82,75,Non-Indigenous Community / Communauté non-Autochtone
5939043,Columbia-Shuswap E,1185,75,54,92,81,75,Non-Indigenous Community / Communauté non-Autochtone
5939044,Columbia-Shuswap F,2454,78,61,97,75,78,Non-Indigenous Community / Communauté non-Autochtone
5939045,Sicamous,2429,78,54,95,79,77,Non-Indigenous Community / Communauté non-Autochtone
5939801,Chum Creek 2,41,,,,,,First Nations Community / Communauté des Premières Nations
5939802,Hustalen 1,31,,,,,,First Nations Community / Communauté des Premières Nations
5939803,North Bay 5,51,,,,,,First Nations Community / Communauté des Premières Nations
5939804,Okanagan (Part) 1,75,,,,,69,First Nations Community / Communauté des Premières Nations
5939805,Quaaout 1,171,,,,,78,First Nations Community / Communauté des Premières Nations
5939806,Salmon River 1,39,,,,,,First Nations Community / Communauté des Premières Nations
5939807,Scotch Creek 4,20,,,,,,First Nations Community / Communauté des Premières Nations
5939808,Switsemalph 3,71,,,,,61,First Nations Community / Communauté des Premières Nations
5939811,Switsemalph,127,,,,,70,First Nations Community / Communauté des Premières Nations
5941005,One Hundred Mile House,1980,70,50,96,80,74,Non-Indigenous Community / Communauté non-Autochtone
5941009,Williams Lake,10753,77,56,97,86,79,Non-Indigenous Community / Communauté non-Autochtone
5941010,Cariboo D,2929,78,56,94,85,78,Non-Indigenous Community / Communauté non-Autochtone
5941012,Cariboo E,4064,80,59,96,87,80,Non-Indigenous Community / Communauté non-Autochtone
5941013,Quesnel,9879,76,54,95,82,77,Non-Indigenous Community / Communauté non-Autochtone
5941014,Cariboo F,4554,77,60,94,85,79,Non-Indigenous Community / Communauté non-Autochtone
5941015,Cariboo G,5156,75,56,95,83,78,Non-Indigenous Community / Communauté non-Autochtone
5941016,Cariboo H,1784,71,54,94,78,74,Non-Indigenous Community / Communauté non-Autochtone
5941017,Cariboo L,4204,75,56,96,80,77,Non-Indigenous Community / Communauté non-Autochtone
5941019,Cariboo A,6265,78,56,95,86,79,Non-Indigenous Community / Communauté non-Autochtone
5941021,Cariboo B,3842,78,55,93,82,77,Non-Indigenous Community / Communauté non-Autochtone
5941025,Wells,217,,,,,74,Non-Indigenous Community / Communauté non-Autochtone
5941026,Cariboo C,1225,75,48,96,81,75,Non-Indigenous Community / Communauté non-Autochtone
5941027,Cariboo I,1440,73,51,94,81,75,Non-Indigenous Community / Communauté non-Autochtone
5941039,Cariboo J,642,81,60,95,72,77,Non-Indigenous Community / Communauté non-Autochtone
5941041,Cariboo K,398,65,53,85,85,72,Non-Indigenous Community / Communauté non-Autochtone
5941801,Alkali Lake 1,328,55,48,85,73,65,First Nations Community / Communauté des Premières Nations
5941802,Canim Lake 1,228,,,,,64,First Nations Community / Communauté des Premières Nations
5941803,Canim Lake 4,,,,,,,First Nations Community / Communauté des Premières Nations
5941804,Canoe Creek 3,,,,,,,First Nations Community / Communauté des Premières Nations
5941805,Deep Creek 2,91,,,,,71,First Nations Community / Communauté des Premières Nations
5941806,Dog Creek 1,79,,,,,61,First Nations Community / Communauté des Premières Nations
5941807,Dog Creek 2,20,,,,,,First Nations Community / Communauté des Premières Nations
5941808,Lohbiee 3,91,,,,,59,First Nations Community / Communauté des Premières Nations
5941809,Quesnel 1,102,,,,,52,First Nations Community / Communauté des Premières Nations
5941810,Soda Creek 1,59,,,,,,First Nations Community / Communauté des Premières Nations
5941811,Johny Sticks 2,10,,,,,,First Nations Community / Communauté des Premières Nations
5941812,Williams Lake 1,191,,,,,67,First Nations Community / Communauté des Premières Nations
5941813,Canim Lake 2,5,,,,,,First Nations Community / Communauté des Premières Nations
5941817,Alexis Creek 14,,,,,,,First Nations Community / Communauté des Premières Nations
5941818,Alexis Creek 16,,,,,,,First Nations Community / Communauté des Premières Nations
5941821,Anahim's Flat 1,342,53,23,69,59,51,First Nations Community / Communauté des Premières Nations
5941827,Charley Boy's Meadow 3,,,,,,,First Nations Community / Communauté des Premières Nations
5941828,Chilco Lake 1,5,,,,,,First Nations Community / Communauté des Premières Nations
5941829,Chilco Lake 1A,25,,,,,,First Nations Community / Communauté des Premières Nations
5941831,Tanakut 4,15,,,,,,First Nations Community / Communauté des Premières Nations
5941833,Kluskus 1,36,,,,,,First Nations Community / Communauté des Premières Nations
5941834,Louis Squinas Ranch 14,,,,,,,First Nations Community / Communauté des Premières Nations
5941835,Coglistiko River 29,,,,,,,First Nations Community / Communauté des Premières Nations
5941837,Nazco 20,90,,,,,44,First Nations Community / Communauté des Premières Nations
5941838,Puntzi Lake 2,,,,,,,First Nations Community / Communauté des Premières Nations
5941839,Redstone Flat 1,196,,,,,53,First Nations Community / Communauté des Premières Nations
5941840,Squinas 2,134,,,,,47,First Nations Community / Communauté des Premières Nations
5941841,Stone 1,187,,,,,47,First Nations Community / Communauté des Premières Nations
5941844,Agats Meadow 8,,,,,,,First Nations Community / Communauté des Premières Nations
5941845,Thomas Squinas Ranch 2A,,,,,,,First Nations Community / Communauté des Premières Nations
5941848,Alexis Creek 21,,,,,,,First Nations Community / Communauté des Premières Nations
5941849,Baptiste Meadow 2,5,,,,,,First Nations Community / Communauté des Premières Nations
5941850,Toosey 1,107,,,,,53,First Nations Community / Communauté des Premières Nations
5941851,Towdystan Lake 3,10,,,,,,First Nations Community / Communauté des Premières Nations
5941852,Trout Lake Alec 16,15,,,,,,First Nations Community / Communauté des Premières Nations
5941854,Ulkatcho 13,,,,,,,First Nations Community / Communauté des Premières Nations
5941855,Windy Mouth 7,5,,,,,,First Nations Community / Communauté des Premières Nations
5941856,Alexis Creek 34,,,,,,,First Nations Community / Communauté des Premières Nations
5941858,Cahoose 10,,,,,,,First Nations Community / Communauté des Premières Nations
5941859,Blackwater Meadow 11,,,,,,,First Nations Community / Communauté des Premières Nations
5941860,Cahoose 12,,,,,,,First Nations Community / Communauté des Premières Nations
5941861,Betty Creek 18,,,,,,,First Nations Community / Communauté des Premières Nations
5941862,Salmon River Meadow 7,,,,,,,First Nations Community / Communauté des Premières Nations
5941863,Tzetzi Lake 11,,,,,,,First Nations Community / Communauté des Premières Nations
5941864,Sundayman's Meadow 3,,,,,,,First Nations Community / Communauté des Premières Nations
5941866,Euchinico Creek 17,,,,,,,First Nations Community / Communauté des Premières Nations
5941868,Sandy Harry 4,5,,,,,,First Nations Community / Communauté des Premières Nations
5941871,Fishtrap 19,15,,,,,,First Nations Community / Communauté des Premières Nations
5941872,Swan Lake  3,5,,,,,,First Nations Community / Communauté des Premières Nations
5941873,Alkali Lake 4A,10,,,,,,First Nations Community / Communauté des Premières Nations
5941876,Lezbye  6,20,,,,,,First Nations Community / Communauté des Premières Nations
5941879,Michel Gardens 36,5,,,,,,First Nations Community / Communauté des Premières Nations
5941880,Ulkatcho 14A,155,,,,,50,First Nations Community / Communauté des Premières Nations
5941881,Baezaeko River 27,,,,,,,First Nations Community / Communauté des Premières Nations
5941882,Alexandria,35,,,,,,First Nations Community / Communauté des Premières Nations
5941883,Anahim's Meadow,10,,,,,,First Nations Community / Communauté des Premières Nations
5941884,Garden,5,,,,,,First Nations Community / Communauté des Premières Nations
5941885,Little Springs,15,,,,,,First Nations Community / Communauté des Premières Nations
5943008,Alert Bay,489,76,68,93,89,82,Non-Indigenous Community / Communauté non-Autochtone
5943012,Port McNeill,2337,80,57,95,90,80,Non-Indigenous Community / Communauté non-Autochtone
5943017,Port Alice,664,83,58,95,68,76,Non-Indigenous Community / Communauté non-Autochtone
5943023,Port Hardy,4132,74,53,93,85,76,Non-Indigenous Community / Communauté non-Autochtone
5943027,Mount Waddington B,60,,,,,,Non-Indigenous Community / Communauté non-Autochtone
5943031,Mount Waddington C,750,83,61,93,86,81,Non-Indigenous Community / Communauté non-Autochtone
5943033,Mount Waddington D,228,,,,,79,Non-Indigenous Community / Communauté non-Autochtone
5943037,Mount Waddington A,885,70,57,87,75,72,Non-Indigenous Community / Communauté non-Autochtone
5943804,Fort Rupert 1,27,,,,,,First Nations Community / Communauté des Premières Nations
5943806,Tsulquate 4,431,45,25,64,65,50,First Nations Community / Communauté des Premières Nations
5943807,Dead Point 5,10,,,,,,First Nations Community / Communauté des Premières Nations
5943808,Gwayasdums 1,27,,,,,,First Nations Community / Communauté des Premières Nations
5943809,Hopetown 10A,,,,,,,First Nations Community / Communauté des Premières Nations
5943813,Quaee 7,78,,,,,64,First Nations Community / Communauté des Premières Nations
5943815,Kippase 2,228,,,,,66,First Nations Community / Communauté des Premières Nations
5943816,Quatsino Subdivision 18,224,,,,,60,First Nations Community / Communauté des Premières Nations
5943817,Thomas Point 5,,,,,,,First Nations Community / Communauté des Premières Nations
5943835,Nimpkish 2,,,,,,,First Nations Community / Communauté des Premières Nations
5943836,Hope Island 1,,,,,,,First Nations Community / Communauté des Premières Nations
5943837,Alert Bay,465,54,34,81,66,59,First Nations Community / Communauté des Premières Nations
5945006,Central Coast A,203,,,,,81,Non-Indigenous Community / Communauté non-Autochtone
5945010,Central Coast C,653,76,71,93,86,82,Non-Indigenous Community / Communauté non-Autochtone
5945012,Central Coast D,399,76,70,95,89,82,Non-Indigenous Community / Communauté non-Autochtone
5945014,Central Coast E,148,,,,,76,Non-Indigenous Community / Communauté non-Autochtone
5945801,Bella Bella 1,1019,62,43,67,75,62,First Nations Community / Communauté des Premières Nations
5945802,Bella Coola 1,807,47,41,61,65,53,First Nations Community / Communauté des Premières Nations
5945803,Katit 1,90,,,,,62,First Nations Community / Communauté des Premières Nations
5947007,Port Edward,467,74,55,85,90,76,Non-Indigenous Community / Communauté non-Autochtone
5947012,Prince Rupert,12220,78,55,90,85,77,Non-Indigenous Community / Communauté non-Autochtone
5947016,Skeena-Queen Charlotte A,41,,,,,,Non-Indigenous Community / Communauté non-Autochtone
5947021,Skeena-Queen Charlotte C,68,,,,,62,Non-Indigenous Community / Communauté non-Autochtone
5947023,Masset,793,74,58,84,89,76,Non-Indigenous Community / Communauté non-Autochtone
5947026,Queen Charlotte,852,79,67,92,87,81,Non-Indigenous Community / Communauté non-Autochtone
5947027,Skeena-Queen Charlotte D,539,79,60,95,87,80,Non-Indigenous Community / Communauté non-Autochtone
5947030,Port Clements,282,78,58,86,91,78,Non-Indigenous Community / Communauté non-Autochtone
5947032,Skeena-Queen Charlotte E,340,75,57,88,79,75,Non-Indigenous Community / Communauté non-Autochtone
5947803,Masset 1,555,53,36,80,79,62,First Nations Community / Communauté des Premières Nations
5947804,Skidegate 1,837,68,49,90,85,73,First Nations Community / Communauté des Premières Nations
5947806,Kulkayu (Hartley Bay) 4,52,,,,,,First Nations Community / Communauté des Premières Nations
5947807,Dolphin Island 1,353,44,24,70,59,49,First Nations Community / Communauté des Premières Nations
5947809,Lax Kw'alaams 1,646,50,27,77,71,56,First Nations Community / Communauté des Premières Nations
5947810,S1/2 Tsimpsean 2,88,,,,,56,First Nations Community / Communauté des Premières Nations
5949005,Kitimat,8131,86,60,93,82,80,Non-Indigenous Community / Communauté non-Autochtone
5949011,Terrace,11643,79,62,94,87,80,Non-Indigenous Community / Communauté non-Autochtone
5949013,Kitimat-Stikine C (Part 1),2834,80,59,90,87,79,Non-Indigenous Community / Communauté non-Autochtone
5949018,Kitimat-Stikine E,3993,76,54,90,84,76,Non-Indigenous Community / Communauté non-Autochtone
5949020,Kitimat-Stikine C (Part 2),5,,,,,,Non-Indigenous Community / Communauté non-Autochtone
5949022,Hazelton,313,,,,,80,Non-Indigenous Community / Communauté non-Autochtone
5949024,New Hazelton,580,74,47,94,74,72,Non-Indigenous Community / Communauté non-Autochtone
5949028,Kitimat-Stikine B,1473,73,60,90,80,76,Non-Indigenous Community / Communauté non-Autochtone
5949032,Stewart,401,79,58,94,88,80,Non-Indigenous Community / Communauté non-Autochtone
